"reef_number","reef_id","latitude","long","replicate_reef","reef_name","reef_zone","reef_area_ha","reef_visibility","image_date","image_year","enterer_initials","entered_date","distance_mainland_km","number_reef_nearest_1","zone_reef_nearest_1","area_reef_nearest_1","distance_reef_nearest_1","number_reef_nearest_2","zone_reef_nearest_2","area_reef_nearest_2","reef_nearest_2","number_reef_nearest_3","zone_reef_nearest_3","area_reef_nearest_3","reef_nearest_3","patch_id","replicate_patch","patch_zone_colour","patch_zone_name","patch_perimeter_m","patch_area_m2","patch_rugosity","halo_id","halo_perimeter_m","halo_area_m2","halo_rugosity","halo_width_1","halo_width_2","halo_width_3","halo_width_4","halo_width_5","notes","old_zone","zone_broad","zone_broad_pre2003","inital_reserve_estab_year","reserve_age","halo_width","halo_area","hw_pa","ha_pa","image_month","image_season","halo_area_excl_patch_area","log10_halo_area_excl_patch_area","log10_patch_area_m2","log10_halo_width_per_sqrt_patch_area","log10_halo_proportion_patch","log10_patch_perimeter_m","log10_halo_width","log10_hw_pa","abs_latitude","log_distance_mainland_km","zone_broad_adj","temp_sst","chl_log"
"14-063","R0201",14.4,144.940057,2,"Combe Reef","MNPZ",4083.6,"HP","2004",2004,"AH","17/08/11",20.84,"14-064","HPZ","673.1",1.55,"14-062","HPZ",943.46,0.59,"14-066","HPZ",1374.9,0.78,"P020107",7,"green","MNPZ",61.21,246.07,NA,"H020107",96.44,695.14,NA,7.61,6.97,5.68,3.82,6.45,"","MNPZ","protected","protected",1975,29,6.106,449.07,0.0248140772950786,1.82496850489698,NA,NA,449.07,2.65231404310627,2.39105866925485,-0.409772534664784,0.261255373851411,1.78682237949919,0.785756799962643,-1.60530186929221,14.4,1.3392526340327,"protected",299.711944580078,1.00427701592584
"14-063","R0201",14.4,144.940057,2,"Combe Reef","MNPZ",4083.6,"HP","2004",2004,"AH","17/08/11",20.84,"14-064","HPZ","673.1",1.55,"14-062","HPZ",943.46,0.59,"14-066","HPZ",1374.9,0.78,"P020108",8,"green","MNPZ",88.43,242.18,NA,"H020108",169.22,1709.36,NA,12.57,13.53,14.97,9.19,5.93,"","MNPZ","protected","protected",1975,29,11.238,1467.18,0.0464035015277892,6.0582211578165,NA,NA,1467.18,3.16648339824086,2.38413827485872,-0.141380109670477,0.782345123382143,1.94659962501513,1.05068902775888,-1.33344924709984,14.4,1.3392526340327,"protected",299.711944580078,1.00427701592584
"14-063","R0201",14.4,144.940057,2,"Combe Reef","MNPZ",4083.6,"HP","2004",2004,"AH","17/08/11",20.84,"14-064","HPZ","673.1",1.55,"14-062","HPZ",943.46,0.59,"14-066","HPZ",1374.9,0.78,"P020109",9,"green","MNPZ",124.24,914.18,NA,"H020109",183.52,2347.08,NA,8.63,13.3,11.52,9.06,8.77,"","MNPZ","protected","protected",1975,29,10.256,1432.9,0.0112187971734232,1.56741560742961,NA,NA,1432.9,3.15621588267676,2.96103171576686,-0.46953784570869,0.195184166909898,2.0942614427205,1.01097801217474,-1.95005370359212,14.4,1.3392526340327,"protected",299.711944580078,1.00427701592584
"14-063","R0201",14.4,144.940057,2,"Combe Reef","MNPZ",4083.6,"HP","2004",2004,"AH","17/08/11",20.84,"14-064","HPZ","673.1",1.55,"14-062","HPZ",943.46,0.59,"14-066","HPZ",1374.9,0.78,"P020110",10,"green","MNPZ",36.81,92.35,NA,"H020110",71.88,395.85,NA,5.55,6.84,6.2,4.45,4.57,"","MNPZ","protected","protected",1975,29,5.522,303.5,0.059794260963725,3.28641039523552,NA,NA,303.5,2.48215869541128,1.96543689977626,-0.240622047584886,0.516721795635016,1.56596581744667,0.742096402303244,-1.22334049747302,14.4,1.3392526340327,"protected",299.711944580078,1.00427701592584
"14-066","R4126",14.45,144.951669,1,"Mid Reef","HPZ",1374.9,"HP","2004",2004,"AH","5/10/12",16.51,"14-072","HPZ","96.19",0.56,"14-063","MNPZ",4083.6,0.77,"14-087","HPZ",1162.86,1.86,"P412601",1,"dark blue","HPZ",105.41,737.12,NA,"H412601",149.06,1609.08,NA,6.86,2.61,5.67,7.66,6.68,"","HPZ","fished","fished",NA,0,5.896,871.96,0.00799869763403516,1.18292815281094,NA,NA,871.96,2.94049656271041,2.8675381949086,-0.663211622603307,0.0729583678018026,2.02288181333203,0.770557474850995,-2.09698072005761,14.45,1.24328614608345,"fished",299.694427490234,1.94222054951396
"14-090","R0207",14.5,144.970128,2,"Howick Reef","CPZ",331.01,"HP","23/04/04",2004,"AH","18/08/11",12.69,"14-072","HPZ","96.19",1.46,"14-092","HPZ",63.51,3.06,"14-094","CPZ",89.14,0.53,"P020704",4,"yellow","CPZ",26.16,43.85,NA,"H020704",57.43,245.24,NA,6.87,7.4,5.42,3.14,2.42,"","CPZ","fished","fished",NA,0,5.05,201.39,0.115165336374002,4.5927023945268,4,"autumn",201.39,2.30403790190458,1.64196959770206,-0.117693420732368,0.662068304202524,1.41763773965223,0.703291378118661,-0.938678219583399,14.5,1.13640344813399,"fished",299.667358398438,1.94222054951396
"14-090","R0207",14.5,144.970128,2,"Howick Reef","CPZ",331.01,"HP","23/04/04",2004,"AH","18/08/11",12.69,"14-072","HPZ","96.19",1.46,"14-092","HPZ",63.51,3.06,"14-094","CPZ",89.14,0.53,"P020701",1,"yellow","CPZ",26.96,50.31,NA,"H020701",57.36,242.53,NA,5.56,5.09,4.64,3.68,4.03,"","CPZ","fished","fished",NA,0,4.6,192.22,0.0914331146889286,3.82071158815345,4,"autumn",192.22,2.28379857291499,1.70165431732575,-0.1880693269813,0.582144255589245,1.43071988786328,0.662757831681574,-1.03889648564417,14.5,1.13640344813399,"fished",299.667358398438,1.94222054951396
"14-090","R0207",14.5,144.970128,2,"Howick Reef","CPZ",331.01,"HP","23/04/04",2004,"AH","18/08/11",12.69,"14-072","HPZ","96.19",1.46,"14-092","HPZ",63.51,3.06,"14-094","CPZ",89.14,0.53,"P020702",2,"yellow","CPZ",20.15,29.81,NA,"H020702",56.31,226.02,NA,5.92,7.28,3.93,5.2,4.02,"","CPZ","fished","fished",NA,0,5.27,196.21,0.176786313317679,6.5820194565582,4,"autumn",196.21,2.29272113777454,1.47436197603263,-0.0153703728037688,0.818359161741912,1.30427505047713,0.721810615212547,-0.752551360820083,14.5,1.13640344813399,"fished",299.667358398438,1.94222054951396
"14-090","R0207",14.5,144.970128,2,"Howick Reef","CPZ",331.01,"HP","23/04/04",2004,"AH","18/08/11",12.69,"14-072","HPZ","96.19",1.46,"14-092","HPZ",63.51,3.06,"14-094","CPZ",89.14,0.53,"P020703",3,"yellow","CPZ",22.49,35.48,NA,"H020703",55.22,218.7,NA,6.08,5.26,4.12,5.8,3.85,"","CPZ","fished","fished",NA,0,5.022,183.22,0.141544532130778,5.16403607666291,4,"autumn",183.22,2.26297287880537,1.54998361115969,-0.0741150972029407,0.71298926764568,1.35198945543563,0.700876708376904,-0.849106902782785,14.5,1.13640344813399,"fished",299.667358398438,1.94222054951396
"14-101","R4131",14.55,144.901969,3,"Sinclair-Morris Reef","MNPZ",54.55,"HP","2004",2004,"AH","5/10/12",5.86,"14-102","MNPZ","80.77",1.28,"14-098B","HPZ",13.01,1.28,"14-098A","HPZ",10.78,1.81,"P413102",2,"green","MNPZ",43.26,95.71,NA,"H413102",83,480.96,NA,6.1,4.67,5.9,5.87,9.36,"","HPZ","protected","fished",2003,1,6.38,385.25,0.0666597011806499,4.02518023195068,NA,NA,385.25,2.58574264739046,1.98095731622962,-0.185657979393648,0.604785331160837,1.63608651510307,0.804820678721162,-1.17613663750846,14.55,0.836324115706752,"fished",299.63720703125,0.786331882182762
"14-101","R4131",14.55,144.901969,3,"Sinclair-Morris Reef","MNPZ",54.55,"HP","2004",2004,"AH","5/10/12",5.86,"14-102","MNPZ","80.77",1.28,"14-098B","HPZ",13.01,1.28,"14-098A","HPZ",10.78,1.81,"P413103",3,"green","MNPZ",43.05,118.98,NA,"H413103",86.46,501.67,NA,4.31,6.9,3.42,7.03,9.27,"","HPZ","protected","fished",2003,1,6.186,382.69,0.0519919314170449,3.21642292822323,NA,NA,382.69,2.58284711390581,2.07547396458895,-0.246327066627313,0.507373149316868,1.63397315578967,0.79140991566716,-1.28406404892179,14.55,0.836324115706752,"fished",299.63720703125,0.786331882182762
"14-101","R4131",14.55,144.901969,3,"Sinclair-Morris Reef","MNPZ",54.55,"HP","2004",2004,"AH","5/10/12",5.86,"14-102","MNPZ","80.77",1.28,"14-098B","HPZ",13.01,1.28,"14-098A","HPZ",10.78,1.81,"P413101",1,"green","MNPZ",42.95,123.61,NA,"H413101",87.69,542.32,NA,6.03,7.04,4.88,5.51,4.79,"","HPZ","protected","fished",2003,1,5.65,418.71,0.0457082760294475,3.38734730199822,NA,NA,418.71,2.62191333321738,2.09205360642548,-0.293978355393299,0.529859726791902,1.63296316816726,0.752048447819439,-1.34000515860604,14.55,0.836324115706752,"fished",299.63720703125,0.786331882182762
"14-101","R4131",14.55,144.901969,3,"Sinclair-Morris Reef","MNPZ",54.55,"HP","2004",2004,"AH","5/10/12",5.86,"14-102","MNPZ","80.77",1.28,"14-098B","HPZ",13.01,1.28,"14-098A","HPZ",10.78,1.81,"P413104",4,"green","MNPZ",24.05,40.79,NA,"H413104",81.09,384.17,NA,2.91,8.48,6.94,6.36,12.59,"","HPZ","protected","fished",2003,1,7.456,343.38,0.182789899485168,8.4182397646482,NA,NA,343.38,2.53577499629203,1.61055370531709,0.0672290466873777,0.925221290974938,1.38111508070985,0.872505899345925,-0.738047805971169,14.55,0.836324115706752,"fished",299.63720703125,0.786331882182762
"14-116D","R0213",14.7,145.458025,2,"Lizard Island Reef (Lagoon)","SRZ",913.24,"HP","2007",2007,"AH","5/09/11",27.18,"14-116A","SRZ","203.03",0,"14-116C","SRZ",62.06,0,"14-116B","CPZ",184.53,1.2,"P021303",3,"green (orange border)","SRZ",22.46,37.55,NA,"H021303",57.32,241.72,NA,5.61,4.05,5.82,4.58,6.07,"","MNPZ","protected","protected",1975,32,5.226,204.17,0.139174434087883,5.43728362183755,NA,NA,204.17,2.30999192878118,1.57460994134019,-0.0691355652787867,0.735381987440993,1.35140975192544,0.718169405391307,-0.85644053594888,14.7,1.44994098877334,"protected",299.783050537109,-0.342621165078672
"14-116D","R0213",14.7,145.458025,2,"Lizard Island Reef (Lagoon)","SRZ",913.24,"HP","2007",2007,"AH","5/09/11",27.18,"14-116A","SRZ","203.03",0,"14-116C","SRZ",62.06,0,"14-116B","CPZ",184.53,1.2,"P021308",8,"green (orange border)","SRZ",29.16,62.87,NA,"H021308",58.24,260.33,NA,5.4,4.09,3.27,3.06,6.7,"","MNPZ","protected","protected",1975,32,4.504,197.46,0.0716398918403054,3.14076666136472,NA,NA,197.46,2.29547913267802,1.79844346035019,-0.245623348331804,0.49703567232783,1.46478751964594,0.65359838184329,-1.1448450785069,14.7,1.44994098877334,"protected",299.783050537109,-0.342621165078672
"14-116D","R0213",14.7,145.458025,2,"Lizard Island Reef (Lagoon)","SRZ",913.24,"HP","2007",2007,"AH","5/09/11",27.18,"14-116A","SRZ","203.03",0,"14-116C","SRZ",62.06,0,"14-116B","CPZ",184.53,1.2,"P021305",5,"green (orange border)","SRZ",38.09,82.55,NA,"H021305",64.76,297.84,NA,4.33,4.09,5.66,4.77,3.66,"","MNPZ","protected","protected",1975,32,4.502,215.29,0.0545366444579043,2.60799515445185,NA,NA,215.29,2.33302385775809,1.91671707759881,-0.304953048134905,0.416306780159277,1.58081097266095,0.653405490664501,-1.26331158693431,14.7,1.44994098877334,"protected",299.783050537109,-0.342621165078672
"14-116D","R0213",14.7,145.458025,2,"Lizard Island Reef (Lagoon)","SRZ",913.24,"HP","2007",2007,"AH","5/09/11",27.18,"14-116A","SRZ","203.03",0,"14-116C","SRZ",62.06,0,"14-116B","CPZ",184.53,1.2,"P021302",2,"green (orange border)","SRZ",29.03,61.33,NA,"H021302",50.54,194.09,NA,4.2,3.39,3.82,2.95,3.34,"","MNPZ","protected","protected",1975,32,3.54,132.76,0.057720528289581,2.16468286319909,NA,NA,132.76,2.12306724373657,1.78767296468749,-0.344833220317959,0.335394279049073,1.46284703583167,0.549003262025788,-1.2386697026617,14.7,1.44994098877334,"protected",299.783050537109,-0.342621165078672
"14-116D","R0213",14.7,145.458025,2,"Lizard Island Reef (Lagoon)","SRZ",913.24,"HP","2007",2007,"AH","5/09/11",27.18,"14-116A","SRZ","203.03",0,"14-116C","SRZ",62.06,0,"14-116B","CPZ",184.53,1.2,"P021301",1,"green (orange border)","SRZ",176.19,2226.39,NA,"H021301",302.88,6953.95,NA,19.58,13.72,13.95,22.54,24.09,"image date blank","MNPZ","protected","protected",1975,32,18.776,4727.56,0.00843338318982748,2.12341952667772,NA,NA,4727.56,3.6746370494163,3.34760124266367,-0.400197544741301,0.327035806752622,2.24598125556262,1.27360307659054,-2.07399816607314,14.7,1.44994098877334,"protected",299.783050537109,-0.342621165078672
"14-116D","R0213",14.7,145.458025,2,"Lizard Island Reef (Lagoon)","SRZ",913.24,"HP","2007",2007,"AH","5/09/11",27.18,"14-116A","SRZ","203.03",0,"14-116C","SRZ",62.06,0,"14-116B","CPZ",184.53,1.2,"P021307",7,"green (orange border)","SRZ",32.88,78.23,NA,"H021307",68.22,357.33,NA,5.81,7,4.84,6.36,4.83,"","MNPZ","protected","protected",1975,32,5.768,279.1,0.0737313051259108,3.56768503131791,NA,NA,279.1,2.44575983648863,1.89337333024602,-0.18566141341164,0.552386506242606,1.51693180886801,0.761025251711373,-1.13234807853465,14.7,1.44994098877334,"protected",299.783050537109,-0.342621165078672
"14-116D","R0213",14.7,145.458025,2,"Lizard Island Reef (Lagoon)","SRZ",913.24,"HP","2007",2007,"AH","5/09/11",27.18,"14-116A","SRZ","203.03",0,"14-116C","SRZ",62.06,0,"14-116B","CPZ",184.53,1.2,"P021304",4,"green (orange border)","SRZ",71.34,173.99,NA,"H021304",95.64,563.7,NA,5.75,4.86,6.11,4.38,4.36,"","MNPZ","protected","protected",1975,32,5.092,389.71,0.0292660497729755,2.23984137019369,NA,NA,389.71,2.59074154997821,2.24052428811236,-0.413373749074564,0.35021726186585,1.85333310500234,0.706888394981618,-1.53363589313075,14.7,1.44994098877334,"protected",299.783050537109,-0.342621165078672
"14-116D","R0213",14.7,145.458025,2,"Lizard Island Reef (Lagoon)","SRZ",913.24,"HP","2007",2007,"AH","5/09/11",27.18,"14-116A","SRZ","203.03",0,"14-116C","SRZ",62.06,0,"14-116B","CPZ",184.53,1.2,"P021306",6,"green (orange border)","SRZ",39.36,87.32,NA,"H021306",86.27,562.65,NA,7.61,12.31,6.13,7.61,4.5,"","MNPZ","protected","protected",1975,32,7.632,475.33,0.0874026568941823,5.44354099862574,NA,NA,475.33,2.67699522524215,1.9411137270371,-0.0879185018225121,0.735881498205053,1.5950550897593,0.882638361696039,-1.05847536534106,14.7,1.44994098877334,"protected",299.783050537109,-0.342621165078672
"14-118","R0212",14.7,145.382168,1,"Eyrie Reef","MNPZ",1499.76,"HP","23/08/07",2007,"AH","18/08/11",17.88,"14-116D","SRZ","913.24",4.35,"14-123","HPZ",1090.89,1.94,"14-126","HPZ",383.17,5.36,"P021201",1,"green","MNPZ",70.96,268.53,NA,"H021201",124.7,1188.45,NA,10.65,13.17,7.75,11.69,7.3,"","MNPZ","protected","protected",1975,32,10.112,919.92,0.0376568726026887,3.42576248463859,8,"winter",919.92,2.96375006096596,2.42899281184803,-0.209659344985704,0.534757249117931,1.85101360682367,1.00483706093831,-1.42415575090972,14.7,1.27600198996205,"protected",299.71630859375,1.05343350862155
"14-118","R0212",14.7,145.382168,1,"Eyrie Reef","MNPZ",1499.76,"HP","23/08/07",2007,"AH","18/08/11",17.88,"14-116D","SRZ","913.24",4.35,"14-123","HPZ",1090.89,1.94,"14-126","HPZ",383.17,5.36,"P021202",2,"green","MNPZ",15.49,15.6,NA,"H021202",33.45,71.93,NA,1.7,1.65,2.26,3.89,2.81,"","MNPZ","protected","protected",1975,32,2.462,56.33,0.157820512820513,3.61089743589744,8,"winter",56.33,1.75073975123535,1.19312459835446,-0.205274250581933,0.557615152880889,1.19005141775921,0.391288048595298,-0.801836549759164,14.7,1.27600198996205,"protected",299.71630859375,1.05343350862155
"14-118","R0212",14.7,145.382168,1,"Eyrie Reef","MNPZ",1499.76,"HP","23/08/07",2007,"AH","2/09/11",17.88,"14-116D","SRZ","913.24",4.35,"14-123","HPZ",1090.89,1.94,"14-126","HPZ",383.17,5.36,"P021203",3,"green","MNPZ",61.5,265.15,NA,"H021203",266.02,4970.8,NA,34.17,32.68,26.95,20.66,39.36,"","MNPZ","protected","protected",1975,32,30.764,4705.65,0.116024891570809,17.7471242692815,8,"winter",4705.65,3.67261962179423,2.42349163145458,0.276296986955645,1.24912799033965,1.78887511577542,1.48804280268294,-0.935448828771646,14.7,1.27600198996205,"protected",299.71630859375,1.05343350862155
"14-118","R0212",14.7,145.382168,1,"Eyrie Reef","MNPZ",1499.76,"HP","23/08/07",2007,"AH","2/09/11",17.88,"14-116D","SRZ","913.24",4.35,"14-123","HPZ",1090.89,1.94,"14-126","HPZ",383.17,5.36,"P021204",4,"green","MNPZ",104.72,818,NA,"H021204",300.69,5952.82,NA,17.47,31.62,25.16,23.73,25.7,"","MNPZ","protected","protected",1975,32,24.736,5134.82,0.030239608801956,6.27728606356968,8,"winter",5134.82,3.71052522410138,2.91275330367132,-0.0630471795974306,0.797771920430057,2.0200296335427,1.39332947223823,-1.51942383143309,14.7,1.27600198996205,"protected",299.71630859375,1.05343350862155
"14-118","R0212",14.7,145.382168,1,"Eyrie Reef","MNPZ",1499.76,"HP","23/08/07",2007,"AH","5/09/11",17.88,"14-116D","SRZ","913.24",4.35,"14-123","HPZ",1090.89,1.94,"14-126","HPZ",383.17,5.36,"P021205",5,"green","MNPZ",46.95,146.29,NA,"H021205",139.77,1497.35,NA,13.35,17.49,15.55,12.22,14.29,"","MNPZ","protected","protected",1975,32,14.58,1351.06,0.0996650488755212,9.23549114772028,8,"winter",1351.06,3.13067463628354,2.16521463991033,0.0811502040267912,0.965459996373212,1.67163559660213,1.16375752398196,-1.00145711592837,14.7,1.27600198996205,"protected",299.71630859375,1.05343350862155
"14-118","R0212",14.7,145.382168,1,"Eyrie Reef","MNPZ",1499.76,"HP","23/08/07",2007,"AH","5/09/11",17.88,"14-116D","SRZ","913.24",4.35,"14-123","HPZ",1090.89,1.94,"14-126","HPZ",383.17,5.36,"P021206",6,"green","MNPZ",78.39,451.14,NA,"H021206",194.97,2872.54,NA,15.99,11.07,19.69,20.66,20.09,"","MNPZ","protected","protected",1975,32,17.5,2421.4,0.038790619319945,5.36729174978942,8,"winter",2421.4,3.38406653807595,2.65431133520927,-0.0841176189183415,0.729755202866674,1.89426066444699,1.24303804868629,-1.41127328652298,14.7,1.27600198996205,"protected",299.71630859375,1.05343350862155
"14-118","R0212",14.7,145.382168,1,"Eyrie Reef","MNPZ",1499.76,"HP","23/08/07",2007,"AH","5/09/11",17.88,"14-116D","SRZ","913.24",4.35,"14-123","HPZ",1090.89,1.94,"14-126","HPZ",383.17,5.36,"P021207",7,"green","MNPZ",28.5,55.65,NA,"H021207",82.73,523.25,NA,8.8,6.94,7,9.62,8.07,"","MNPZ","protected","protected",1975,32,8.086,467.6,0.145300988319856,8.40251572327044,8,"winter",467.6,2.6698745024898,1.74546516867073,0.0350011526622919,0.924409333819075,1.45484486000851,0.907733736997655,-0.837731431673072,14.7,1.27600198996205,"protected",299.71630859375,1.05343350862155
"14-118","R0212",14.7,145.382168,1,"Eyrie Reef","MNPZ",1499.76,"HP","23/08/07",2007,"AH","5/09/11",17.88,"14-116D","SRZ","913.24",4.35,"14-123","HPZ",1090.89,1.94,"14-126","HPZ",383.17,5.36,"P021208",8,"green","MNPZ",13.94,14.2,NA,"H021208",25.53,49.03,NA,1.05,0.99,1.81,2.85,1.9,"","MNPZ","protected","protected",1975,32,1.72,34.83,0.12112676056338,2.45281690140845,8,"winter",34.83,1.54195347445824,1.15228834438306,-0.340615725283979,0.38966513007518,1.14426277376199,0.235528446907549,-0.916759897475509,14.7,1.27600198996205,"protected",299.71630859375,1.05343350862155
"14-118","R0212",14.7,145.382168,1,"Eyrie Reef","MNPZ",1499.76,"HP","23/08/07",2007,"AH","5/09/11",17.88,"14-116D","SRZ","913.24",4.35,"14-123","HPZ",1090.89,1.94,"14-126","HPZ",383.17,5.36,"P021209",9,"green","MNPZ",27.47,47.95,NA,"H021209",98.1,745.77,NA,15.12,8.02,8.39,10.24,14.72,"","MNPZ","protected","protected",1975,32,11.298,697.82,0.235620437956204,14.5530761209593,8,"winter",697.82,2.8437434124683,1.68078861150668,0.212607264646967,1.16295480096162,1.43885865942056,1.05300157040031,-0.627787041106375,14.7,1.27600198996205,"protected",299.71630859375,1.05343350862155
"14-118","R0212",14.7,145.382168,1,"Eyrie Reef","MNPZ",1499.76,"HP","23/08/07",2007,"AH","5/09/11",17.88,"14-116D","SRZ","913.24",4.35,"14-123","HPZ",1090.89,1.94,"14-126","HPZ",383.17,5.36,"P021210",10,"green","MNPZ",49.18,163.8,NA,"H021210",184.13,2629.7,NA,22.98,23.37,23.26,23.51,14.32,"","MNPZ","protected","protected",1975,32,21.488,2465.9,0.131184371184371,15.0543345543346,8,"winter",2465.9,3.39197546060976,2.2143138974244,0.22503904661244,1.17766156318536,1.6917885244027,1.33219599532464,-0.88211790209976,14.7,1.27600198996205,"protected",299.71630859375,1.05343350862155
"14-118","R0212",14.7,145.382168,1,"Eyrie Reef","MNPZ",1499.76,"HP","22/08/11",2011,"AH","26/11/14",17.88,"14-116D","SRZ","913.24",4.35,"14-123","HPZ",1090.89,1.94,"14-126","HPZ",383.17,5.36,"P021201",1,"green","MNPZ",91.75,588.56,NA,"H021201",164.66,2027.66,NA,10.58,16.22,7.97,14.26,11.39,"","MNPZ","protected","protected",1975,36,12.084,1439.1,0.02053146663042,2.44512029359793,8,"winter",1439.1,3.15809097318556,2.76979074303444,-0.302684654915979,0.388300230151117,1.96260607292413,1.08221071660124,-1.6875800264332,14.7,1.27600198996205,"protected",299.71630859375,1.05343350862155
"14-118","R0212",14.7,145.382168,1,"Eyrie Reef","MNPZ",1499.76,"HP","22/08/11",2011,"AH","26/11/14",17.88,"14-116D","SRZ","913.24",4.35,"14-123","HPZ",1090.89,1.94,"14-126","HPZ",383.17,5.36,"P021202",2,"green","MNPZ",69.44,260.65,NA,"H021202",114.99,955.3,NA,10.35,8.2,7.03,4.44,6.64,"","MNPZ","protected","protected",1975,36,7.332,694.65,0.0281296758104738,2.66506809898331,8,"winter",694.65,2.84176604004957,2.41605772926304,-0.34280640834134,0.425708310786537,1.84160971216844,0.865222456290179,-1.55083527297286,14.7,1.27600198996205,"protected",299.71630859375,1.05343350862155
"14-118","R0212",14.7,145.382168,1,"Eyrie Reef","MNPZ",1499.76,"HP","22/08/11",2011,"AH","26/11/14",17.88,"14-116D","SRZ","913.24",4.35,"14-123","HPZ",1090.89,1.94,"14-126","HPZ",383.17,5.36,"P021203",3,"green","MNPZ",75.1,322.63,NA,"H021203",158.66,1938.48,NA,18.31,15.45,8.37,13.73,19.98,"","MNPZ","protected","protected",1975,36,15.168,1615.85,0.0470136069181415,5.0083687195859,8,"winter",1615.85,3.20840104257974,2.50870474813878,-0.0734240540753976,0.699696294440959,1.87563993700417,1.18092831999399,-1.32777642814479,14.7,1.27600198996205,"protected",299.71630859375,1.05343350862155
"14-123","R4139",14.75,145.348847,1,"Martin Reef","HPZ",1090.89,"HP","2011",2011,"AH","11/10/12",13.67,"14-126","HPZ","383.17",0.1,"14-118","MNPZ",1499.76,1.98,"14-125","HPZ",30.19,3.23,"P413901",1,"dark blue","HPZ",32.51,61.49,NA,"H413901",62.35,274.52,NA,5.06,4.11,5.01,4.21,4.37,"more halos but resolution too poor","HPZ","fished","fished",NA,0,4.552,213.03,0.0740282972841112,3.46446576679135,NA,NA,213.03,2.32844076736841,1.78880449304465,-0.23619999313531,0.539636274323759,1.51201696949613,0.658202253387015,-1.13060223965763,14.75,1.16643011384328,"fished",299.670135498047,1.05343350862155
"14-132A","R4000",14.85,145.480074,1,"Rocky Islets Reef","MNPZ",613.3,"HP","2004",2004,"AH","28/05/12",15.64,"14-132C","MNPZ","18.23",0.29,"14-134","HPZ",141.92,2.15,"14-132B","HPZ",675.5,2.69,"P400004",4,"green","MNPZ",111.59,933,NA,"H400004",184.72,2616.34,NA,9.7,10.04,9.67,12.34,14.97,"","BZ","protected","fished",2003,1,11.344,1683.34,0.0121586280814577,1.80422293676313,NA,NA,1683.34,3.22617184337374,2.9698816437465,-0.430174604034259,0.256290199627239,2.04762527758178,1.05476621783899,-1.91511542590751,14.85,1.22115332195471,"fished",299.723175048828,0.0826499942814271
"14-132A","R4000",14.85,145.480074,1,"Rocky Islets Reef","MNPZ",613.3,"HP","2004",2004,"AH","28/05/12",15.64,"14-132C","MNPZ","18.23",0.29,"14-134","HPZ",141.92,2.15,"14-132B","HPZ",675.5,2.69,"P400003",3,"green","MNPZ",101.07,630.64,NA,"H400003",183.88,2430.56,NA,16.06,6.64,13.22,14.9,15.67,"","BZ","protected","fished",2003,1,13.298,1799.92,0.0210865152860586,2.85411645312698,NA,NA,1799.92,3.25525320269739,2.79978151355483,-0.276104428162042,0.455471689142559,2.00462226570078,1.12378632861537,-1.67599518493946,14.85,1.22115332195471,"fished",299.723175048828,0.0826499942814271
"14-132A","R4000",14.85,145.480074,1,"Rocky Islets Reef","MNPZ",613.3,"HP","2004",2004,"AH","28/05/12",15.64,"14-132C","MNPZ","18.23",0.29,"14-134","HPZ",141.92,2.15,"14-132B","HPZ",675.5,2.69,"P400008",8,"green","MNPZ",106.86,826.73,NA,"H400008",227.53,3801.64,NA,18.14,11.06,10.46,24.83,27.83,"","BZ","protected","fished",2003,1,18.464,2974.91,0.0223337728157923,3.59840576730009,NA,NA,2974.91,3.47347383154537,2.91736369739318,-0.192356057220952,0.556110134152194,2.02881516984689,1.26632579147564,-1.65103790591754,14.85,1.22115332195471,"fished",299.723175048828,0.0826499942814271
